id,label
611,0.47068109
612,0.54695262
613,0.53931699
614,0.42736897
615,0.49511317
616,0.47695661
617,0.53076765
618,0.55931871
619,0.4553102
620,0.51107005
621,0.50580583
622,0.47957142
623,0.61533334
624,0.4553102
625,0.53531753
626,0.55420266
627,0.44551114
628,0.6433722
629,0.51773401
630,0.55597515
631,0.54605501
632,0.43009162
633,0.42516523
634,0.43920362
635,0.51022531
636,0.4591977
637,0.48639049
638,0.46593973
639,0.51999448
640,0.53529425
641,0.47698723
642,0.56727285
643,0.47392751
644,0.49097296
645,0.61295249
646,0.51370105
647,0.5046455
648,0.52342155
649,0.57960403
650,0.5393347
651,0.49156285
652,0.50246205
653,0.55498815
654,0.48731087
655,0.56661438
656,0.52130318
657,0.52043006
658,0.53922611
659,0.41461837
660,0.5361847
661,0.51957862
662,0.50339633
663,0.5393347
664,0.48079222
665,0.41309586
666,0.51318843
667,0.506539
668,0.48020568
669,0.51446411
670,0.46074232
671,0.53320974
672,0.55525082
673,0.45335332
674,0.50600359
675,0.54127278
676,0.54723729
677,0.48353686
678,0.55013844
679,0.41784031
680,0.53123012
681,0.38514775
682,0.39878441
683,0.61584851
684,0.45952051
685,0.5080732
686,0.41746712
687,0.45984885
688,0.48548416
689,0.54574731
690,0.51090385
691,0.42516523
692,0.48719873
693,0.53685923
694,0.55130722
695,0.66618825
696,0.51496473
697,0.48332037
698,0.53712739
699,0.53264961
700,0.43504589
701,0.36064769
702,0.58600862
703,0.55981852
704,0.41277001
705,0.4432605
706,0.43662971
707,0.45578713
708,0.52630158
709,0.46922863
710,0.53588861
711,0.44347255
712,0.37653621
713,0.58484162
714,0.59881147
715,0.39726721
716,0.5269853
717,0.48384751
718,0.49748072
719,0.47119191
720,0.5360818
721,0.41986505
722,0.55667483
723,0.5314114
724,0.47894954
725,0.5295188
726,0.39185442
727,0.45609094
728,0.52840583
729,0.4803402
730,0.55248816
731,0.44115435
732,0.49912176
733,0.46378096
734,0.54475637
735,0.50279925
736,0.53890078
737,0.52009804
738,0.42088743
739,0.53570847
740,0.45656824
741,0.42400885
742,0.35383652
743,0.55883778
744,0.53903167
745,0.39854424
746,0.52167877
747,0.5580913
748,0.41630686
749,0.52727649
750,0.51434367
751,0.46221843
752,0.57432449
753,0.53219251
754,0.37546041
755,0.46449993
756,0.48655813
757,0.46130576
758,0.55061973
759,0.47973276
760,0.53731706
761,0.48706365
762,0.47657315
763,0.53605312
764,0.40541262
765,0.45577181
766,0.52944924
767,0.44850274
768,0.44940118
769,0.52031928
770,0.51353871
771,0.49495758
772,0.55452286
773,0.41802309
774,0.52125502
775,0.45122255
776,0.49326004
777,0.47708955
778,0.48661467
779,0.54350225
780,0.53427436
781,0.53945844
782,0.42127109
783,0.50348431
784,0.44600817
785,0.45252337
786,0.47967502
787,0.47870706
788,0.4602425
789,0.53940437
790,0.51389603
791,0.51434458
792,0.44600817
793,0.53663035
794,0.49066353
795,0.49367063
796,0.54386611
797,0.53321788
798,0.39510203
799,0.56978546
800,0.51224716
801,0.51915712
802,0.51441208
803,0.53004313
804,0.56026189
805,0.54282108
806,0.46826781
807,0.52200917
808,0.4573583
809,0.4570067
810,0.49937908
811,0.55855694
812,0.53354833
813,0.4553102
814,0.53183724
815,0.51833954
816,0.4109825
817,0.51508459
818,0.51736513
819,0.43643958
820,0.54094174
821,0.4576616
822,0.57712726
823,0.56404022
824,0.50114334
825,0.4866451
826,0.48116908
827,0.50429729
828,0.50481767
829,0.55130722
830,0.52871996
831,0.46955698
832,0.43564864
833,0.55960449
834,0.20104371
835,0.55373196
836,0.47622144
837,0.46287611
838,0.51888092
839,0.55913554
840,0.49583892
841,0.46816625
842,0.63928667
843,0.51231969
844,0.40303387
845,0.54116211
846,0.44727496
847,0.32943121
848,0.55452453
849,0.48791133
850,0.36343772
851,0.47870706
852,0.48698532
853,0.42424091
854,0.49007978
855,0.4591977
856,0.48803673
857,0.53839068
858,0.45980973
859,0.49730025
860,0.53614606
861,0.48689367
862,0.49323767
863,0.53382321
864,0.44757429
865,0.41882657
866,0.54044447
867,0.42100231
868,0.52703417
869,0.51800809
870,0.55914296
871,0.42878337
872,0.47532303
873,0.50104827
874,0.53535742
875,0.41120319
876,0.50227
877,0.54432385
878,0.44073592
879,0.48394477
880,0.57030186
881,0.45792974
882,0.58775382
883,0.49225943
884,0.56404022
885,0.50882493
886,0.46255882
887,0.55315578
888,0.47119191
889,0.54004986
890,0.43631357
891,0.4809236
892,0.46552681
893,0.5864646
894,0.55778329
895,0.53725401
896,0.60144501
897,0.56014077
898,0.40333798
899,0.44860285
900,0.48963063
901,0.5302291
902,0.46631577
903,0.49473481
904,0.52121887
905,0.42716436
906,0.4847788
907,0.42304838
908,0.44377825
909,0.46990197
910,0.39232574
911,0.51041722
912,0.49031601
913,0.49029121
914,0.5110414
915,0.56753409
916,0.43722422
917,0.45218594
918,0.53662944
919,0.51935711
920,0.44094824
921,0.44903795
922,0.42716436
923,0.49362792
924,0.4436901
925,0.55973754
926,0.43028573
927,0.56371835
928,0.48423473
929,0.43380017
930,0.53590029
931,0.48925014
932,0.4850395
933,0.49643195
934,0.49992789
935,0.49362792
936,0.52937774
937,0.55132613
938,0.45545409
939,0.54102924
940,0.4511941
941,0.40961905
942,0.52737087
943,0.4543644
944,0.55868611
945,0.55072153
946,0.43581045
947,0.51192698
948,0.53663489
949,0.52405875
950,0.51927675
951,0.46573465
952,0.53080934
953,0.49362792
954,0.3831498
955,0.52758192
956,0.53051706
957,0.50095525
958,0.4939416
959,0.45723458
960,0.4553102
961,0.45844607
962,0.54193228
963,0.48659338
964,0.49711304
965,0.50693595
966,0.53795516
967,0.54668567
968,0.50936144
969,0.36064769
970,0.46552681
971,0.46503825
972,0.5365606
973,0.42746536
974,0.38991081
975,0.49588579
976,0.55061973
977,0.53012272
978,0.45400948
979,0.43452851
980,0.54662925
981,0.42444648
982,0.53382555
983,0.52807313
984,0.50447595
985,0.54591365
986,0.50488839
987,0.53071258
988,0.54743533
989,0.51693465
990,0.39504435
991,0.53529425
992,0.35601076
993,0.58207067
994,0.50691083
995,0.48916165
996,0.46516777
997,0.53148479
998,0.5372205
999,0.53143265
1000,0.53566904
1001,0.47506723
1002,0.5576282
1003,0.51118015
1004,0.45609353
1005,0.55587329
1006,0.57341685
1007,0.43461701
1008,0.83696438
1009,0.45295758
1010,0.48270042
1011,0.49263379
1012,0.54171117
1013,0.52245775
1014,0.59904395
1015,0.38833524
1016,0.50894274
1017,0.55917582
1018,0.49689988
1019,0.49362792
1020,0.55452453
1021,0.55495018
1022,0.40026508
1023,0.54643868
1024,0.47839598
1025,0.4475844
1026,0.53876332
1027,0.51947691
1028,0.54212197
1029,0.55693652
1030,0.48134382
1031,0.57966584
1032,0.56024494
1033,0.54992606
1034,0.53166422
1035,0.58861271
1036,0.45149491
1037,0.54320187
1038,0.58843188
1039,0.54099575
1040,0.49980713
1041,0.48240198
1042,0.51659572
1043,0.56725601
1044,0.33610361
1045,0.46967816
1046,0.4489959
1047,0.52592982
1048,0.55241147
1049,0.49495758
1050,0.5544445
1051,0.45524249
1052,0.55597515
1053,0.4511976
1054,0.5209692
1055,0.53976196
1056,0.44965432
1057,0.50208856
1058,0.5366761
1059,0.50070409
1060,0.5341851
1061,0.44497368
1062,0.5246957
1063,0.45004884
1064,0.57877978
1065,0.61959468
1066,0.45869458
1067,0.50199838
1068,0.52464279
1069,0.62392991
1070,0.42173681
1071,0.5757781
1072,0.52434214
1073,0.51523458
1074,0.51626265
1075,0.53199065
1076,0.54760643
1077,0.50638425
1078,0.37496292
1079,0.46187733
1080,0.58722858
1081,0.48618546
1082,0.55306781
1083,0.59416122
1084,0.5211804
1085,0.46206197
1086,0.59434596
1087,0.54689325
1088,0.5580913
1089,0.48889635
1090,0.54743533
1091,0.52497474
1092,0.46430221
1093,0.45847524
1094,0.6433722
1095,0.5052803
1096,0.52043006
1097,0.53677992
1098,0.49097296
1099,0.40540864
1100,0.52048862
1101,0.53889222
1102,0.47236631
1103,0.4451762
1104,0.43197752
1105,0.75247003
1106,0.51838061
1107,0.34140221
1108,0.49097296
1109,0.42304693
1110,0.54585695
1111,0.53793708
1112,0.42127109
1113,0.56751195
1114,0.54559997
1115,0.53164758
1116,0.49218273
1117,0.49736346
1118,0.43840765
1119,0.53217707
1120,0.51428953
1121,0.55678293
1122,0.50436671
1123,0.58763147
1124,0.51346823
1125,0.55220056
1126,0.47124275
1127,0.52214036
1128,0.55158834
1129,0.52792972
1130,0.41064802
1131,0.52616518
1132,0.52864929
1133,0.61029013
1134,0.44463595
1135,0.53731509
1136,0.49008807
1137,0.42272657
1138,0.4447553
1139,0.45458802
1140,0.44672904
1141,0.55420623
1142,0.53529425
1143,0.46074232
1144,0.53162911
1145,0.51510978
1146,0.50464948
1147,0.38904556
1148,0.56009807
1149,0.55580344
1150,0.31873009
1151,0.56027553
1152,0.53311505
1153,0.43326364
1154,0.5348141
1155,0.38336204
1156,0.48126613
1157,0.51253528
1158,0.50899413
1159,0.52272449
1160,0.51197926
1161,0.5052803
1162,0.59175409
1163,0.54812778
1164,0.44480587
1165,0.56146286
1166,0.46265491
1167,0.52845438
1168,0.60309698
1169,0.44443333
1170,0.48744357
1171,0.500242
1172,0.51897453
1173,0.53677992
1174,0.47752212
1175,0.39475116
1176,0.52194736
1177,0.50495578
1178,0.52339316
1179,0.52196852
1180,0.54083283
1181,0.54388224
1182,0.52697107
1183,0.45401513
1184,0.4785978
1185,0.53141414
1186,0.53962085
1187,0.54961101
1188,0.51196857
1189,0.39660713
1190,0.43778786
1191,0.4716314
1192,0.4553102
1193,0.48730979
1194,0.54237116
1195,0.54190989
1196,0.43060028
1197,0.54489037
1198,0.54260269
1199,0.48693533
1200,0.51191712
1201,0.42381134
1202,0.51839532
1203,0.48381824
1204,0.58661699
1205,0.53163164
1206,0.49362792
1207,0.55055383
1208,0.47457658
1209,0.44789426
1210,0.44012434
1211,0.44982954
1212,0.47620525
1213,0.52675182
1214,0.48378699
1215,0.42631017
1216,0.47494226
1217,0.48443847
1218,0.45953361
1219,0.55469935
1220,0.44974746
1221,0.53610682
1222,0.54510768
1223,0.52966919
1224,0.39870957
1225,0.53106659
1226,0.53044643
1227,0.55351529
1228,0.41481977
1229,0.51980902
1230,0.48790885
1231,0.41705402
1232,0.535954
1233,0.46977801
1234,0.49066353
1235,0.50693595
1236,0.3479983
1237,0.46128031
1238,0.53605053
1239,0.41315575
1240,0.47190379
1241,0.36813286
1242,0.42259322
1243,0.50632317
1244,0.48025166
1245,0.56534117
1246,0.56570401
1247,0.42547893
1248,0.52296497
1249,0.52825825
1250,0.54261656
1251,0.54732609
1252,0.58934182
1253,0.58691357
1254,0.44926225
1255,0.51485103
1256,0.51645173
1257,0.52148229
1258,0.44695191
1259,0.49736346
1260,0.32584443
1261,0.52339316
1262,0.46277531
1263,0.48848286
1264,0.55514348
1265,0.47638364
1266,0.55347771
1267,0.45985342
1268,0.46408607
1269,0.60561815
1270,0.35542333
1271,0.55282804
1272,0.5298734
1273,0.49120822
1274,0.54727799
1275,0.43354449
1276,0.4562008
1277,0.55263141
1278,0.5317076
1279,0.60550649
1280,0.45406321
1281,0.49691744
1282,0.51129385
1283,0.52585239
1284,0.52279427
1285,0.53355171
1286,0.51875034
1287,0.4671827
1288,0.41064802
1289,0.46074232
1290,0.4565458
1291,0.41788884
1292,0.45076669
1293,0.42084268
1294,0.53719154
1295,0.4889997
1296,0.51831957
1297,0.4360971
1298,0.48213507
1299,0.52728714
1300,0.48456033
1301,0.4606863
1302,0.53840561
1303,0.49015622
1304,0.54913647
1305,0.52480028
1306,0.54720177
1307,0.51674916
1308,0.48930743
1309,0.45926901
1310,0.43928969
1311,0.53759559
1312,0.41578487
1313,0.54555047
1314,0.56507282
1315,0.48947885
1316,0.45251133
1317,0.55135199
1318,0.39855892
1319,0.51057511
1320,0.56534117
1321,0.5425776
1322,0.52814102
1323,0.50966833
1324,0.48391491
1325,0.52950424
1326,0.46736486
1327,0.49154042
1328,0.51408852
1329,0.54271595
1330,0.56049275
1331,0.43729152
1332,0.45910448
1333,0.61695409
1334,0.47154055
1335,0.42860087
1336,0.4234501
1337,0.49151207
1338,0.55158834
1339,0.51727619
1340,0.48195049
1341,0.594925
1342,0.52520547
1343,0.49257234
1344,0.43266556
1345,0.48391473
1346,0.56094756
1347,0.50940961
1348,0.46478897
1349,0.46074232
1350,0.56751195
1351,0.5128964
1352,0.49486482
1353,0.59659003
1354,0.45407185
1355,0.49803001
1356,0.56377465
1357,0.50754491
1358,0.53611656
1359,0.44600817
1360,0.47593888
1361,0.45250322
1362,0.55283017
1363,0.53399349
1364,0.34885737
1365,0.46033689
1366,0.46053418
1367,0.51513482
1368,0.47798008
1369,0.52419137
1370,0.51354826
1371,0.46187733
1372,0.34832002
1373,0.49617982
1374,0.53378083
1375,0.523888
1376,0.56392219
1377,0.51693301
1378,0.49607572
1379,0.64654753
1380,0.50892003
1381,0.46825764
1382,0.42751159
1383,0.56324817
1384,0.52059975
1385,0.51374764
1386,0.55196204
1387,0.45600811
1388,0.60305067
1389,0.50078086
1390,0.46125162
1391,0.54325997
1392,0.39027814
1393,0.50464948
1394,0.53759789
1395,0.51961065
1396,0.41192413
1397,0.46283567
1398,0.50371301
1399,0.65433207
1400,0.52835685
1401,0.4748126
1402,0.52730052
1403,0.39106068
1404,0.52193431
1405,0.4448595
1406,0.53143265
1407,0.39631221
1408,0.46753212
1409,0.50158349
1410,0.48378699
1411,0.54643868
1412,0.61287931
1413,0.51024337
1414,0.49386863
1415,0.43521906
1416,0.42127109
1417,0.50236541
1418,0.56206305
1419,0.47142957
1420,0.57624091
1421,0.42629844
1422,0.43126853
1423,0.48629975
1424,0.49396424
1425,0.43527228
1426,0.46664811
1427,0.55860727
1428,0.47048133
1429,0.58968133
1430,0.43436481
1431,0.5436113
1432,0.5374342
1433,0.45723458
1434,0.50769034
1435,0.35989492
1436,0.43197752
1437,0.58823937
1438,0.47076422
1439,0.57565611
1440,0.50765665
1441,0.50720173
1442,0.64033228
1443,0.47379864
1444,0.54701143
1445,0.45857671
1446,0.48156929
1447,0.50911005
1448,0.53641959
1449,0.54142306
1450,0.54699234
1451,0.45777044
1452,0.47953109
1453,0.47179172
1454,0.390136
1455,0.52398903
1456,0.50464119
1457,0.47330185
1458,0.51232082
1459,0.52963147
1460,0.44842404
1461,0.53033199
1462,0.68266358
1463,0.47752115
1464,0.44653543
1465,0.48637526
1466,0.49036214
1467,0.50383155
1468,0.41627617
1469,0.48151864
1470,0.45822522
1471,0.48103841
1472,0.57268256
1473,0.48987422
1474,0.56292862
1475,0.40961905
1476,0.55489894
1477,0.41744722
1478,0.38239127
1479,0.48852149
1480,0.44041782
1481,0.51429037
1482,0.61213206
1483,0.45332128
1484,0.6123844
1485,0.45620506
1486,0.42063754
1487,0.49556409
1488,0.43786968
1489,0.43974559
1490,0.58900308
1491,0.59831733
1492,0.48567919
1493,0.45949725
1494,0.50765665
1495,0.5021967
1496,0.4468013
1497,0.42275773
1498,0.42328068
1499,0.57106363
1500,0.5464325
1501,0.59659003
1502,0.51599922
1503,0.51149962
1504,0.42084268
1505,0.54237116
1506,0.38089555
1507,0.45980973
1508,0.45835621
1509,0.50764052
1510,0.51822044
1511,0.53264351
1512,0.48974087
1513,0.57256023
1514,0.51421569
1515,0.54862667
1516,0.50464948
1517,0.58713626
1518,0.66618825
1519,0.51956494
1520,0.48542878
1521,0.60553188
1522,0.54605501
1523,0.53400666
1524,0.51607036
1525,0.53557306
1526,0.45123538
1527,0.31802466
1528,0.43423567
1529,0.55918632
1530,0.39337672
1531,0.6433722
1532,0.46032157
1533,0.5052803
1534,0.51992569
1535,0.36064769
1536,0.42327004
1537,0.49950065
1538,0.50522037
1539,0.56751195
1540,0.46037304
1541,0.48446623
1542,0.53143265
1543,0.48137435
1544,0.52875851
1545,0.38963785
1546,0.52511246
1547,0.52313789
1548,0.57771334
1549,0.51604856
1550,0.48007098
1551,0.53876332
1552,0.54152781
1553,0.42736897
1554,0.44614609
1555,0.53038056
1556,0.47870706
1557,0.52694745
1558,0.55450434
1559,0.54065291
1560,0.49080914
1561,0.53748574
1562,0.53604519
1563,0.49583892
1564,0.53657323
1565,0.42334695
1566,0.43028573
1567,0.53565706
1568,0.58131256
1569,0.58329482
1570,0.45544745
1571,0.30583645
1572,0.55921079
1573,0.44749835
1574,0.49247167
1575,0.51171424
1576,0.50452602
1577,0.57370149
1578,0.51625301
1579,0.47102741
1580,0.40562027
1581,0.45996292
1582,0.44290279
1583,0.50106164
1584,0.39328198
1585,0.5606936
1586,0.37342294
1587,0.50141772
1588,0.54471822
1589,0.49489958
1590,0.59328962
1591,0.44504802
1592,0.51359103
1593,0.55252784
1594,0.55130722
1595,0.5543984
1596,0.46523737
1597,0.38892825
1598,0.42707574
1599,0.53933412
1600,0.55973754
1601,0.49735978
1602,0.49499543
1603,0.36497894
1604,0.44723405
1605,0.57831208
1606,0.52391447
1607,0.54515344
1608,0.51064243
1609,0.53385826
1610,0.53102278
1611,0.53341363
1612,0.44758073
1613,0.46583566
1614,0.52630158
1615,0.50826998
1616,0.49548932
1617,0.46627944
1618,0.53573017
1619,0.48859613
1620,0.45400948
1621,0.49362792
1622,0.38303538
1623,0.55048494
1624,0.54969671
1625,0.55099204
1626,0.52893334
1627,0.53944752
1628,0.45299017
1629,0.55130722
1630,0.52697107
1631,0.38394913
1632,0.52126925
1633,0.54011082
1634,0.57336821
1635,0.4556924
1636,0.53060199
1637,0.50543709
1638,0.0809536
1639,0.451002
1640,0.55956618
1641,0.58988721
1642,0.52023217
1643,0.47200043
1644,0.44903795
1645,0.53746976
1646,0.52273029
1647,0.39512452
1648,0.5035633
1649,0.46575518
1650,0.4679299
1651,0.51810893
1652,0.55831066
1653,0.53743007
1654,0.59546242
1655,0.48794746
1656,0.52320229
1657,0.45377952
1658,0.51703241
1659,0.49598006
1660,0.52844971
1661,0.56191465
1662,0.52424291
1663,0.48987422
1664,0.47870715
1665,0.48978337
1666,0.53539168
1667,0.44681548
